0.9959071278572083 [115  69  54]
0.8781552910804749 [110  86  89]
0.8781552910804749 [110  86  89]
0.8332011699676514 [105 121  93]
0.8332011699676514 [105 121  93]
0.7623748779296875 [ 72 106  49]
0.7065837979316711 [119  77  57]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6998602747917175 [128  50  66]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
0.6925768852233887 [106 116  64]
ACC 0.7830637488106565
