0.29434460401535034 [70 30 72]
0.2338428646326065 [ 74 121  37]
0.2338428646326065 [ 74 121  37]
0.2338428646326065 [ 74 121  37]
0.2338428646326065 [ 74 121  37]
0.2338428646326065 [ 74 121  37]
0.2338428646326065 [ 74 121  37]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.18968269228935242 [ 76 128  96]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
0.17975467443466187 [ 54 128 112]
ACC 0.8539325842696629
