0.8494536280632019 [45 95 82]
0.8494536280632019 [45 95 82]
0.8494536280632019 [45 95 82]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.720676839351654 [ 44 122 116]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
0.5657040476799011 [ 84  46 106]
ACC 0.7811634349030471
