0.17764362692832947 [ 49  87 118]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
0.1376682072877884 [ 73 127  90]
ACC 0.8797653958944281
