0.13579195737838745 [54 66 27]
0.12488103657960892 [90 87 58]
0.12488103657960892 [90 87 58]
0.12488103657960892 [90 87 58]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10810817033052444 [ 70  38 115]
0.10312154144048691 [ 64 128  27]
0.10312154144048691 [ 64 128  27]
0.10312154144048691 [ 64 128  27]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
0.07043139636516571 [ 49 116 128]
ACC 0.9128787878787878
