1.0052273273468018 [105  95 120]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.6827450394630432 [ 97 128  58]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
0.539031445980072 [127 128  45]
ACC 0.7575452716297787
