0.1647627353668213 [ 36 111  17]
0.15073996782302856 [67 44 53]
0.1301056444644928 [ 82  95 122]
0.1301056444644928 [ 82  95 122]
0.12048166245222092 [ 82  95 122]
0.12048166245222092 [ 82  95 122]
0.12048166245222092 [ 82  95 122]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
0.07827427983283997 [106  80 107]
ACC 0.8912213740458015
