0.3048809766769409 [ 71  54 104]
0.26468852162361145 [ 78 128 109]
0.26468852162361145 [ 78 128 109]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.25119340419769287 [104 120  41]
0.24025936424732208 [ 63 128  62]
0.24025936424732208 [ 63 128  62]
0.24025936424732208 [ 63 128  62]
0.24025936424732208 [ 63 128  62]
0.24025936424732208 [ 63 128  62]
0.24025936424732208 [ 63 128  62]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
0.23216450214385986 [ 55 127  95]
ACC 0.8047337278106509
