1.088212490081787 [ 57 122  71]
0.8752603530883789 [116  44 117]
0.8752603530883789 [116  44 117]
0.8752603530883789 [116  44 117]
0.8752603530883789 [116  44 117]
0.7700802683830261 [ 86  89 115]
0.7700802683830261 [ 86  89 115]
0.7700802683830261 [ 86  89 115]
0.7700802683830261 [ 86  89 115]
0.7700802683830261 [ 86  89 115]
0.7700802683830261 [ 86  89 115]
0.7652470469474792 [128  54  92]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
0.6142813563346863 [ 65  82 128]
ACC 0.7535680304471931
