0.22961197793483734 [74 63 49]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.16460418701171875 [ 50 115  73]
0.15143652260303497 [ 45 117 102]
0.15143652260303497 [ 45 117 102]
0.15143652260303497 [ 45 117 102]
0.15143652260303497 [ 45 117 102]
0.15143652260303497 [ 45 117 102]
0.15143652260303497 [ 45 117 102]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
0.11625362187623978 [ 63 123 121]
ACC 0.8806818181818182
