0.2858244478702545 [ 32 109  51]
0.26690673828125 [103  91  92]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.2268732637166977 [114  55 110]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
0.18394193053245544 [ 84 116  43]
ACC 0.8507177033492823
