0.787290096282959 [111 127  42]
0.5466105937957764 [102  80  57]
0.5466105937957764 [102  80  57]
0.5466105937957764 [102  80  57]
0.5466105937957764 [102  80  57]
0.5466105937957764 [102  80  57]
0.5466105937957764 [102  80  57]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.5457901358604431 [128 127  41]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
0.4234304428100586 [120 128  63]
ACC 0.8143939393939394
