1.0020498037338257 [75 44 59]
0.9322801828384399 [114 127  70]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
0.5521683096885681 [114 127  64]
ACC 0.8070017953321365
