0.2281186431646347 [ 83 113  49]
0.17869044840335846 [83 67 41]
0.17773224413394928 [90 79 40]
0.1765962839126587 [ 41  73 101]
0.16962963342666626 [ 72  40 112]
0.16962963342666626 [ 72  40 112]
0.16962963342666626 [ 72  40 112]
0.16962963342666626 [ 72  40 112]
0.16736775636672974 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
0.13096082210540771 [ 51  74 128]
ACC 0.8928229665071771
