0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.20712769031524658 [97 90 13]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.19322988390922546 [ 34  85 128]
0.18254858255386353 [ 38 113 128]
0.18254858255386353 [ 38 113 128]
0.18254858255386353 [ 38 113 128]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
0.16210508346557617 [ 58 110 119]
ACC 0.8790397045244691
